thread_id,customer_tweet_id,customer_text,customer_created_at,brand_tweet_id,brand_text,brand_created_at,has_further_customer_reply,response_latency_seconds
AmericanAir_850904,850902,@AmericanAir Lo ideal sería que ofrezcan una mayor variedad de comidas o al menos no sea siempre la misma en trayectos tan diferentes.,Fri Oct 13 19:33:37 +0000 2017,850904,@322140 We'll gladly share your feedback. Please DM a locator for one of your trips or share the routing if it's the same or different cities.,Fri Oct 13 19:42:10 +0000 2017,False,513.0
AmericanAir_1924953,1924954,@AmericanAir The five amigos are off to Asia today and arrived early to experience Intl FC Dining...and not open! Need to adjust hours!,Fri Oct 27 13:22:53 +0000 2017,1924953,@207451 We know that's a great way to get your day started and our leadership team keeps a very close eye on your comments. Glad to see you today.,Fri Oct 27 13:29:50 +0000 2017,False,417.0
AmericanAir_2699886,2699887,#FlyEaglesFly Thank you @135926  Thank you @AmericanAir  We had the time of our lives! https://t.co/lRbXBtF0vp,Sun Nov 26 22:34:11 +0000 2017,2699886,"@331522 We're loving this picture! We're so glad that you got to do this, have a fantastic evening.",Sun Nov 26 22:52:00 +0000 2017,False,1069.0
AmericanAir_1046803,1046804,"ORD, come on, let’s get this plane in the air. It’s only 4hrs late. #nolightening #AmericanAirlines #travelblogger @AmericanAir @129841 https://t.co/O7Qus8KPB1",Sat Oct 14 19:20:21 +0000 2017,1046803,"@367435 We appreciate your patience, Whitney. We'll have you wheel's up and in the air as soon as we get the clearance.",Sat Oct 14 19:31:08 +0000 2017,False,647.0
AmericanAir_1824858,1824859,"thanks @AmericanAir for adding to adds to my grief. Flew w you for a funeral =hours on the tarmac &amp; delays each leg, and my iPad stolen.",Tue Oct 17 00:34:47 +0000 2017,1824858,"@547810 Our condolences on you loss, Jenni. We want your travel with us to go well. Please file a claim if an item was missing from a checked bag.",Tue Oct 17 01:16:02 +0000 2017,False,2475.0
AmericanAir_2502317,2502318,Big shout out to Rachel and her team on my @AmericanAir flight today! #GreatService #valuedcustomer,Wed Nov 15 19:53:57 +0000 2017,2502317,@713733 Thanks for the shout-out! We'd love to pass it along. Please DM which flight Rachel was on.,Wed Nov 15 19:59:55 +0000 2017,False,358.0
AmericanAir_2956560,2956561,"TFW @AmericanAir customer service didn't bother to read 

It's not just my parents it is also me... 🤦‍♂️ https://t.co/T1M6FVyOJV",Wed Nov 29 19:02:05 +0000 2017,2956560,"@277602 Our apologies if we missed that, Morgan. Please give our Reservations team a call and they'll gladly take a closer look at this for you.",Wed Nov 29 19:14:50 +0000 2017,False,765.0
AmericanAir_1052659,1052657,@AmericanAir How bout discounting my flights since there is something wrong in first class every single flight.  Ridiculous,Tue Oct 31 21:44:24 +0000 2017,1052659,@367576 We're truly sorry to hear this. Please be sure to let our Baggage Service Office know about the damage.,Tue Oct 31 22:10:25 +0000 2017,False,1561.0
AmericanAir_3606,3607,The audacity of @AmericanAir 1416 landing early tonight. I might have to negotiate a shared ride cause there’s no taxis. #Talesfromthetaxi,Sun Nov 26 00:10:37 +0000 2017,3606,"@116572 We see you're arriving just a few minutes early, we're always working to get you to your destination as soon as possible.",Sun Nov 26 00:12:39 +0000 2017,False,122.0
AmericanAir_2189788,2189789,"@AmericanAir Sitting here in Detroit, flying to Philly at 6:05pm, but I'm 5 hours early! Any chance you can bump me to the 3:30pm flight? I'm an AA member! 😇😇😇😇",Thu Nov 09 18:30:17 +0000 2017,2189788,"@641076 Not all tickets allow for free standby. You can either check with our airport team, or DM your record locator and we'll take a peek.",Thu Nov 09 18:45:46 +0000 2017,False,929.0
AmericanAir_159045,159046,I'm certain @AmericanAir could fit one more human on this flight but we are already all sexually harassing each other by default. I'll drive next time. Your execs are sorry humans.,Fri Nov 24 17:52:30 +0000 2017,159045,"@152576 It is a very busy holiday season, everyone has somewhere they'd like to be!",Fri Nov 24 17:54:51 +0000 2017,False,141.0
AmericanAir_406715,406713,@AmericanAir Thank you for helping her!! You guys are amazing!!,Thu Oct 12 09:21:38 +0000 2017,406715,@211939 Happy to help!,Thu Oct 12 09:28:47 +0000 2017,False,429.0
AmericanAir_1134498,1134497,All aboard. @AmericanAir for #SIHonorFlight DC here we come. https://t.co/wvHpbZ4Kbr,Tue Oct 17 11:34:40 +0000 2017,1134498,@387301 It's truly a honor and a privellege to share the skies with them.,Tue Oct 17 11:36:26 +0000 2017,False,106.0
AmericanAir_1579975,1579976,Shit. @AmericanAir just changed my ex-PHL gate to C terminal stymying my Amex PHL Centurion visit in terminal A,Sat Nov 04 19:02:40 +0000 2017,1579975,"@486486 We're so sorry for the shuffle, Edward. We didn't mean to cut your visit short.",Sat Nov 04 19:16:53 +0000 2017,False,853.0
AmericanAir_97836,97837,"Great view from my @AmericanAir #windowseat at 10,000 feet after leaving @137439. #AsSeenInColumbus #AmericanView https://t.co/l8OsCilp4w",Thu Nov 30 15:59:27 +0000 2017,97836,"@137438 You've been busy up there, Dave! You captured some great shots.",Thu Nov 30 16:38:29 +0000 2017,False,2342.0
AmericanAir_2123350,2123351,"@AmericanAir, getting rid of the group check-in procedure is incredibly inconvenient for Team travel.",Wed Nov 08 17:37:49 +0000 2017,2123350,"@625497 Our airport team will do there best to get you all checked-in as quickly as they can, Kevin. We appreciate your patience.",Wed Nov 08 18:03:21 +0000 2017,False,1532.0
AmericanAir_2287345,2287344,@AmericanAir Which makes absolutely no sense. Lesson learned. I'll remember that in the future and I know that I have other airline options.,Sun Nov 12 05:07:14 +0000 2017,2287345,"@664574 Your feedback is important, we're always looking for ways we can improve. We're sorry for the frustration.",Sun Nov 12 05:10:29 +0000 2017,False,195.0
AmericanAir_2516222,2516223,Just reach to MIA with @AmericanAir 1391 from St.Thomas. who's the hot cabin girl? 😍😍😍 Thank you AS #oneworld,Wed Nov 15 23:14:39 +0000 2017,2516222,@575844 Our Flight Service team is a smart and AAmazing bunch! Have a great evening.,Wed Nov 15 23:22:37 +0000 2017,False,478.0
AmericanAir_1030750,1030751,@americanair the two flight attendants who helped me on AA1192 BDL-&gt; LAX today were amazing! (Calvin and Kelsey),Sat Oct 14 17:14:55 +0000 2017,1030750,"@363886 Thanks for the shout out, Jeff. We'll be sure that pass on the praises to Calvin, Kelsey, and the rest or our #AATeam.",Sat Oct 14 17:58:22 +0000 2017,False,2607.0
AmericanAir_2204560,2204561,The new Boing 737 are very nice @AmericanAir. I️ enjoyed flying in them this weekend.,Mon Nov 06 01:15:32 +0000 2017,2204560,"@644590 We're so happy to hear that, Krisada. We hope to see you on board again soon.",Mon Nov 06 02:26:02 +0000 2017,False,4230.0
AmericanAir_1121922,1121923,@AmericanAir is one of the shittiest airlines. They always delay or cancel their flights,Tue Oct 24 06:46:46 +0000 2017,1121922,@384630 That's not a record we want to keep. We hope you'll give us another chance to impress you.,Tue Oct 24 06:47:18 +0000 2017,False,32.0
AmericanAir_368014,368015,@AmericanAir I need a receipt w breakdown of taxes to prove I paid MX tourist tax. Can you provide this? No help when I called,Sun Oct 08 20:42:06 +0000 2017,368014,"@203189 Sure thing, please send us your record locator via DMs and we'll get that info for you.",Sun Oct 08 21:17:15 +0000 2017,False,2109.0
AmericanAir_1109661,1109662,Comedy of errors tonight on @AmericanAir from Bos.  Flt 2.5 hours late to DCA. Now told pilots are timed out and new ones arriving in an hr.,Tue Oct 24 00:10:43 +0000 2017,1109661,@381869 We've had several crews displaced due to weather. We're truly sorry for any inconvenience.,Tue Oct 24 01:21:09 +0000 2017,False,4226.0
AmericanAir_1638058,1638059,Desde mi ventana @AmericanAir https://t.co/wtQoXxG3Q3,Sun Nov 05 21:29:19 +0000 2017,1638058,@500939 That's a great shot of a #prettybird!,Sun Nov 05 22:07:00 +0000 2017,False,2261.0
AmericanAir_1080592,1080593,@AmericanAir Thanks for nothing 43 min later with your resolution specialist and still no resolution. Thanks for nothing,Mon Oct 23 19:52:07 +0000 2017,1080592,@374912 We understand this can be frustrating. Please work with them directly for the next steps.,Mon Oct 23 19:54:51 +0000 2017,False,164.0
AmericanAir_950663,950661,"@AmericanAir How sorry are you? I have been 2 hours on hold; don’t be sorry, just answer my call!",Sat Oct 14 01:34:35 +0000 2017,950663,@345496 We're happy to help here via Twitter. Please DM your record locator and what's going on.,Sat Oct 14 01:43:00 +0000 2017,False,505.0
AmericanAir_1619026,1619027,"@AmericanAir ""As soon as possible"" doesn't get me to my connection in time.",Sun Nov 05 16:09:27 +0000 2017,1619026,"@496331 We'd be happy to rebook your connection, if needed. Please follow and move into DMs with your 6-letter booking code.",Sun Nov 05 16:12:09 +0000 2017,False,162.0
AmericanAir_1880733,1880734,@AmericanAir way to drop the ball and not have a wheelchair ready for a tight connection we were requested before we left SAT,Sat Oct 21 16:59:20 +0000 2017,1880733,@561302 We're so sorry but we've added a wheelchair into your reservation. We see that boarding has begun but please DM us for more information.,Sat Oct 21 17:14:24 +0000 2017,False,904.0
AmericanAir_2081239,2081240,Got our flights for #free from miles on the @AmericanAir @19134 #frequentflyer program!,Mon Oct 09 21:47:13 +0000 2017,2081239,"@615476 That's the fantastic thing about the AAdvantage program, you end up having a great trip with the miles! Have a fantastic vacation.",Mon Oct 09 22:57:14 +0000 2017,False,4201.0
AmericanAir_2954862,2954863,"@AmericanAir 
So it takes your system a couple of days to update so that my new Gold Status shows in your system?  So disappointed!  I earned it last night, but apparently get none of the benefits for today's flight.  Seems unfair when I can clearly see my new status online.",Wed Nov 29 18:47:08 +0000 2017,2954862,"@815743 We see your DM, Jennifer. We'll respond to your comments there.",Wed Nov 29 18:49:58 +0000 2017,False,170.0
AmericanAir_2058234,310888,@AmericanAir What does that mean? Do you even know where we are?,Sat Oct 07 02:33:25 +0000 2017,2058234,@190243 It's taking longer than the norm and our ground crew will have them up in the carousel very soon. So sorry for the extra wait time.,Sat Oct 07 02:40:37 +0000 2017,False,432.0
AmericanAir_2400700,2400701,Beautiful Sunrise over the Mississippi- always a great view @AmericanAir https://t.co/euTohCwejo,Fri Oct 20 12:35:18 +0000 2017,2400700,"@252263 It's a beautiful start to a great day, Scott! Thanks for joining us this morning.",Fri Oct 20 12:36:20 +0000 2017,False,62.0
AmericanAir_1879432,1879433,Early today @AmericanAir not fair treatment at the gate. Pray for me. Not that I expect people to actually care but at least pretend.,Wed Oct 18 10:16:55 +0000 2017,1879432,@560959 We care for all of our customers and our team loves providing great service. Please let us know what's going on via DM.,Wed Oct 18 10:22:09 +0000 2017,False,314.0
AmericanAir_1462982,1462983,@AmericanAir definitely has the most entertaining safety video to watch. 😂,Sun Nov 26 01:47:28 +0000 2017,1462982,"@434111 We're glad you're entertained! Have a fantastic evening, Kaleigh.",Sun Nov 26 01:50:29 +0000 2017,False,181.0
AmericanAir_453578,453579,@AmericanAir Today at @122828 Brad at the counter made my day w friendly service &amp; a genuine smile 👍 👏 #littlethingsinlife #holidayspirit,Thu Nov 30 22:36:24 +0000 2017,453578,"@190822 Aww, what a sweet compliment. We'll gladly make sure Brad sees this and we're sure you're going to put a smile on his face too! #AATeam",Thu Nov 30 22:40:46 +0000 2017,False,262.0
AmericanAir_2295540,2295541,@AmericanAir please clean your planes after pets have used them. https://t.co/UHdi2apUOL,Sun Nov 12 00:58:13 +0000 2017,2295540,"@666549 We do a quick sweep between flights, and a deeper clean every night. We're sorry to see we missed a spot.",Sun Nov 12 01:01:13 +0000 2017,False,180.0
AmericanAir_1747573,1747574,@AmericanAir how about calling the counter at DFW C gate counter and telling them service dogs don't require paperwork,Tue Nov 07 15:43:25 +0000 2017,1747573,"@526816 We're here to help and would like some additional details, please follow up in DM.",Tue Nov 07 15:52:25 +0000 2017,False,540.0
AmericanAir_1403089,1403090,@AmericanAir I found the info but I don't figure out if it's 150USD for the whole trip or for journey,Mon Nov 06 15:05:44 +0000 2017,1403089,@446216 The charges are collected at both the origin and destination.,Mon Nov 06 15:14:39 +0000 2017,False,535.0
AmericanAir_2671837,2671838,Boarding w/ group 9 on @AmericanAir is code for poor. I'm a poor. A poor in steerage. With no carry on privileges. #AAview https://t.co/S1WrMLg5X9,Tue Oct 31 10:38:41 +0000 2017,2671837,"@752324 Our team will take excellent care of you regardless, it's a pleasure to have you on board!",Tue Oct 31 10:40:17 +0000 2017,False,96.0
AmericanAir_447953,447954,"@AmericanAir At some point, will you list flights that are not going to be covered?",Thu Nov 30 19:55:21 +0000 2017,447953,@221134 We'll notify you with any schedule changes. However at this time we're expecting to avoid cancellations. https://t.co/h88H9iXqqT,Thu Nov 30 19:59:29 +0000 2017,False,248.0
AmericanAir_667946,667947,@AmericanAir Still have the bruise https://t.co/ljXhsHxW94,Thu Nov 23 03:43:37 +0000 2017,667946,"@139623 We'd like to have our team take a closer look, please meet us in DMs with a email, and mailing address.",Thu Nov 23 03:54:41 +0000 2017,False,664.0
AmericanAir_983565,983566,@AmericanAir lower the temp on your planes deadass fam i'm about to catch hypothermia,Sun Oct 22 09:32:18 +0000 2017,983565,@353173 Please speak with an agent to see if the temperature can be adjusted.,Sun Oct 22 09:35:13 +0000 2017,False,175.0
AmericanAir_781886,781885,@AmericanAir @195939 I love your communication to customers I am hoping my flight Wednesday to NYC will be fine but I'll check Tuesday,Sun Oct 08 21:21:08 +0000 2017,781886,"@306664 We appreciate that, Vikki. We're looking forward to seeing you on board for another great travel #AAdventure.",Sun Oct 08 22:09:01 +0000 2017,False,2873.0
AmericanAir_1164393,1164394,"I was upgraded to first class and the hot pilot greeted me with, “Go Badgers!” This is why I fly @AmericanAir ❤️#OnWisconsin",Sun Oct 15 11:23:55 +0000 2017,1164393,"@393906 Emma, we love that we're your preferred airline! We're glad you and our crew see eye to eye.",Sun Oct 15 11:29:50 +0000 2017,False,355.0
AmericanAir_2565954,2565955,@AmericanAir There are lots of great regional jets in the fleet! This plane should never be used on flights over an hour. Not customer friendly!,Thu Nov 16 18:56:56 +0000 2017,2565954,"@175756 Your opinion is very important to us, and we appreciate you sharing the details.",Thu Nov 16 19:07:56 +0000 2017,False,660.0
AmericanAir_521868,521869,Hey @AmericanAir! When you guys have Seat Back Monitors installed on narrowbodies more passengers pay attention to the safety video...,Sat Dec 02 03:37:07 +0000 2017,521868,"@240502 That's great feedback, Joseph! Thanks for the comments and we'll pass this on to our team.",Sat Dec 02 03:39:24 +0000 2017,False,137.0
AmericanAir_1109658,1109659,"@AmericanAir sitting on the f-ing tarmac missing connection because AA can’t give us a gate to get off this flight...
#AmericanAirlinesSucks",Tue Oct 24 00:10:11 +0000 2017,1109658,@381868 We're truly sorry for the wait in getting your call answered. We'll have someone on the line to assist with rebooking soon.,Tue Oct 24 01:21:11 +0000 2017,False,4260.0
AmericanAir_2622964,2622962,@AmericanAir Yes. You switched our carousel number and didn't tell anybody. All of our stuff was sitting at 10 instead of 12 for an hour for anybody to steal. Finally some enterprising person found it.,Fri Nov 17 16:28:45 +0000 2017,2622964,@656758 We're very sorry for the inconvenience but are glad our airport team's been able to help. Thanks a ton for working with them.,Fri Nov 17 16:43:14 +0000 2017,False,869.0
AmericanAir_303645,303646,Gross @AmericanAir https://t.co/5z0R9ISHM2,Fri Oct 06 22:11:53 +0000 2017,303645,"@188499 We clean our planes thoroughly every night, and do a quick sweep between flights. Please let a crewmember know if you need help.",Fri Oct 06 22:28:39 +0000 2017,False,1006.0
AmericanAir_2577247,2577248,"@AmericanAir please provide consistent info across the board. FLT983 your gate agents say is delayed for 1 hour while every other credible source, including AA text messages, say delay is 5 hours. Don’t make a delay more of a hassle by forcing passengers to sit idly by gate",Thu Nov 16 21:07:23 +0000 2017,2577247,@730747 We agree consistency is key and apologize for any miscommunication. We're estimated to depart now at 8:15p.,Thu Nov 16 21:20:11 +0000 2017,False,768.0
AmericanAir_539298,539296,@AmericanAir Except I was group 6 lol. The plane was half full when we took off.,Sat Dec 02 22:47:27 +0000 2017,539298,"@245060 We're sorry for any inconvenience this caused, Hope.",Sat Dec 02 22:50:49 +0000 2017,False,202.0
AmericanAir_1903038,1903039,@AmericanAir AA2507 RSW-DFW 10/24 Carla in First Class was phenomenal this evening. Thank you AA!,Wed Oct 25 01:50:10 +0000 2017,1903038,@567133 This is fantastic news and we're very happy Carla took phenomenal care of you. We appreciate you taking the time to recognize our #AATeam!,Wed Oct 25 02:06:55 +0000 2017,False,1005.0
AmericanAir_2466213,2466214,Dear @AmericanAir it’s been fun playing freeze out. You win. Now can we turn up the thermostat?,Sun Oct 29 19:57:44 +0000 2017,2466213,"@705713 We always want you to be comfortable on board and if you speak with an attendant, they may be able to help warm things up.",Sun Oct 29 20:04:38 +0000 2017,False,414.0
AmericanAir_2426327,2426328,"@AmericanAir I got charged a $35 airport service fee the other day for a flight, but I can’t seem to get the receipt for that fee online for my expense report. I only see the actual ticket receipt.",Tue Nov 14 18:35:36 +0000 2017,2426327,"@293062 If you follow and send us your record locator in DMs, John, we'll be happy to see if we can get you an itemized receipt.",Tue Nov 14 19:19:25 +0000 2017,False,2629.0
AmericanAir_2417720,2417718,@AmericanAir Thank you 🇬🇧✈️🇺🇸 can’t wait .... see you in the morning #onelifeliveit,Sun Oct 29 10:57:08 +0000 2017,2417720,"@694763 Let us know if you need anything, we're just a tweet or DM away!",Sun Oct 29 11:20:54 +0000 2017,False,1426.0
AmericanAir_2653908,2653909,"Varado en #miami por vuelo de #AmericanAirlines. 12 horas de retraso en vuelo a #Santiago #SantiagodeChile #chile. Lamento no poder votar #EleccionesChile2017 @AmericanAir 
( me dieron boucher de 15 dólares para cenar - Acá imposible )",Sun Nov 19 03:19:27 +0000 2017,2653908,"@748360 Oh wow, please follow and send us a quick DM with your record locator. We'd like to catch an update for you.",Sun Nov 19 03:34:37 +0000 2017,False,910.0
AmericanAir_1839508,1839506,@AmericanAir The seat will go unused and I’ve already paid a full fare. Wish you were as passenger-friendly as @SouthwestAir!,Tue Oct 17 20:18:28 +0000 2017,1839508,"@551289 Full fare tickets don't have a fee to change, Julia. Please DM your record locator and we'll be happy to check the rules on your ticket.",Tue Oct 17 20:19:34 +0000 2017,False,66.0
AmericanAir_1228180,1228181,@AmericanAir say they don’t cover wheels as luggage damage 🙄 to us this looks a lot worse than loosing a wheel 😖 #ontour https://t.co/PQD9MyuV8v,Wed Oct 25 19:59:34 +0000 2017,1228180,@408139 We're very sorry to see this. We'd still recommend filing a report. For more info see: https://t.co/c2WPmpJSpV,Wed Oct 25 20:01:57 +0000 2017,False,143.0
AmericanAir_1410086,1410087,@AmericanAir why is their no food or drink on AA180 LAX to JFK. FC passengers grabbing granola bars from jetway. What’s happening?,Wed Nov 01 23:00:02 +0000 2017,1410086,@300670 We're very sorry for their inconvenience. We're meeting you in DM with more information.,Wed Nov 01 23:08:41 +0000 2017,False,519.0
AmericanAir_1920726,1920727,"@AmericanAir Hello, I've sent you a DM. I would be grateful if you could respond to my enquiry.",Wed Oct 18 14:52:09 +0000 2017,1920726,@307082 We've received and have responded to your DM.,Wed Oct 18 14:53:24 +0000 2017,False,75.0
AmericanAir_2772166,2772167,@AmericanAir i enjoyed you! thank you for bringing me to NY safe. https://t.co/Y0G3MxHI2j,Tue Nov 21 13:32:15 +0000 2017,2772166,@327991 That's great to hear. Enjoy the #bigapple! We can't wait to see you on your return trip. #americanview,Tue Nov 21 13:38:39 +0000 2017,False,384.0
AmericanAir_375640,375641,@120943 @AmericanAir Awesome job guys. Landed in GSO today got to hotel and one of you stole my laptop.,Mon Oct 09 01:52:14 +0000 2017,375640,@205084 Please give our team a call at 800-535-5225 to file a report.,Mon Oct 09 02:08:31 +0000 2017,False,977.0
AmericanAir_1596861,1596859,@AmericanAir you can’t do this. Play with people. you should at least pay me an hotel cause i spent too much money and time and I will not sleep here.,Sat Nov 04 22:26:52 +0000 2017,1596861,@490572 Our airport team will share more info as it becomes available. We appreciate your patience.,Sat Nov 04 22:43:28 +0000 2017,False,996.0
AmericanAir_340582,340583,Sitting on the runway waiting to takeoff with @AmericanAir for over 45mins - because our flight plan got removed/lost/deleted?!? Seriously.,Sun Oct 08 00:23:50 +0000 2017,340582,"@197351 The safety of our customers and crew is our top priority, Joe. As soon as we get the go ahead, we'll have you on the way.",Sun Oct 08 00:39:54 +0000 2017,False,964.0
AmericanAir_2180160,2180158,@AmericanAir How long does a response typically take?,Thu Oct 19 20:06:44 +0000 2017,2180160,"@638881 As soon as it's positively matched up, they'll contact you.",Thu Oct 19 20:07:27 +0000 2017,False,43.0
AmericanAir_1782223,1782224,This plane is disgusting @AmericanAir crushed pretzels all over my seat and floor. Don't you clean between flights?,Tue Oct 10 23:26:07 +0000 2017,1782223,@535462 We do a clean up between flights but things can be missed. Please follow and DM flight info and we'll send it on to Cabin Appearance team.,Tue Oct 10 23:45:58 +0000 2017,False,1191.0
AmericanAir_606052,606050,@AmericanAir I was able to work directly with a specialist on site I will also keep your team up to date.,Wed Oct 04 06:10:12 +0000 2017,606052,@196738 We're happy to hear that.,Wed Oct 04 06:22:29 +0000 2017,False,737.0
AmericanAir_1309227,1309228,"@AmericanAir  my boarding pass doesn't have my TSA precheck on it, can you assist?",Fri Oct 27 04:31:00 +0000 2017,1309227,"@425950 Of course. Please DM your record locator, date of birth and Pre-Check number.",Fri Oct 27 04:31:39 +0000 2017,False,39.0
AmericanAir_166862,166859,"@AmericanAir THAT IS A TERRIBLE ANSWER, AND SOMEONE FROM AMERICAN AIRLINES NEEDS TO IMMEDIATELY LOOK AT THIS PROBLEM AND FIND A SOLUTION.  THERE ARE SEATS AVAILABLE IN BUSINESS CLASS ON THIS FLIGHT AND HE   NEEDS ONE OF THEM IMMEDIATELY  IT IS A VERY LONG FLIGHT AND HE IS IN PAIN.",Fri Nov 24 20:42:29 +0000 2017,166862,@154768 This flight is operated by Japan Airlines and is airborne now. We're unable to do anything at this point.,Fri Nov 24 20:44:48 +0000 2017,False,139.0
AmericanAir_810950,810951,@AmericanAir Is it too much for AA to offer their customers who waited over 6 hours a simple voucher to buy a meal?,Thu Oct 12 19:18:34 +0000 2017,810950,@313229 You'd have to request meal vouchers from an airport agent.,Thu Oct 12 19:22:58 +0000 2017,False,264.0
AmericanAir_908600,908601,@AmericanAir Been on with 4 people for over an hour. Need someone who can actually help solve an issue! Re: incorrect passenger info,Fri Oct 13 18:28:21 +0000 2017,908600,"@335794 If you'd like to send a DM our way, we'll see if it's something we can help with from here.",Fri Oct 13 18:40:15 +0000 2017,False,714.0
AmericanAir_2080266,2080267,@122122 what’s with all the delays? @AmericanAir not saying anything. Half their flights delayed/cancelled.,Mon Oct 09 21:00:48 +0000 2017,2080266,"@615223 Weather has drifted into the Northeastern US and is causing delays in JFK. For updated, please check here: https://t.co/OtDaH7FLnd",Mon Oct 09 21:09:28 +0000 2017,False,520.0
AmericanAir_1002421,1002420,"@AmericanAir And y’all have no available flights for today so we’re all on standby, either And I have class tmr, all I’m saying is a little something...",Sun Oct 22 14:52:37 +0000 2017,1002421,@357292 We'd like to take a closer look at what options may be available. Please follow and meet us in DMs with your record locator.,Sun Oct 22 15:35:44 +0000 2017,False,2587.0
AmericanAir_210636,210637,From this #Dreamliner...to that one. It’s fine to fly!  #AAmericanview  @AmericanAir https://t.co/MAXYhmkGG6,Wed Oct 04 17:07:58 +0000 2017,210636,@163673 It's always a fine to time fly! Enjoy,Wed Oct 04 17:09:06 +0000 2017,False,68.0
AmericanAir_1957326,1957327,How you just change the whole damn day I want to leave for my trip and time @AmericanAir https://t.co/zK2XXptjYF,Wed Oct 18 16:35:35 +0000 2017,1957326,"@580796 We may not be offering service on the day you're flying, Penny. Please call 800-433-7300 and our agents will take a look.",Wed Oct 18 16:59:40 +0000 2017,False,1445.0
AmericanAir_613487,613488,@AmericanAir refused access to your MIA Flagship lounge as OneWorld Sapphire ?! What’s going on ? Lounge is open and no explanation !,Wed Nov 22 13:25:01 +0000 2017,613487,"@264412 We're sorry to hear this and we'd like a bit more info, please follow-up via DM. https://t.co/1sXPsXdHzc",Wed Nov 22 13:33:14 +0000 2017,False,493.0
AmericanAir_1060946,1060947,"Hey @AmericanAir you’ve got an amazing employee at Memphis. Marcelina. She’s clear, professional, kind, and nononesense. She’s a keeper.",Sat Oct 14 21:00:55 +0000 2017,1060946,@370499 We'll gladly share your kinds words and recognize Marcelina for you! #AATeam,Sat Oct 14 21:53:01 +0000 2017,False,3126.0
AmericanAir_2414900,2414901,Hey @AmericanAir just wanted to let you know I messaged you,Tue Nov 14 17:10:17 +0000 2017,2414900,"@694152 Hello, Storm. We received your DM and will answer you shortly.",Tue Nov 14 17:40:47 +0000 2017,False,1830.0
AmericanAir_2352502,2352503,To clarify - I’m sympathetic to the operational problem @AmericanAir faces at LAX. I’m objecting to the pittance they offered in compensation for no catering for a 16 hr flight,Mon Nov 13 18:11:49 +0000 2017,2352502,"@670588 We appreciate your feedback, John. We'll share your comments with our team for review and follow-up with you directly.",Mon Nov 13 18:17:12 +0000 2017,False,323.0
AmericanAir_598616,598617,S/O to @AmericanAir for breaking my suitcase handle,Sun Dec 03 20:13:55 +0000 2017,598616,"@261951 Oh no! Please file a claim with our Baggage team before you leave, Grace.",Sun Dec 03 20:17:33 +0000 2017,False,218.0
AmericanAir_2102751,2102750,"@AmericanAir of course yes, he sent the payment receipts for my hand bag that should not have charged me and the receipts of my air ticket, fill out a form that sent me a backup of America, he sent me everything he asked for and even They have not solved me for my periods",Wed Nov 08 11:23:50 +0000 2017,2102751,@278793 We can take a closer look and reach out to them if needed. Please follow and DM your claim number with more details.,Wed Nov 08 11:26:09 +0000 2017,False,139.0
AmericanAir_1606438,1606439,@AmericanAir after flying to Peru for 10+ years--- can I say THANK YOU for updating the 757 DFW LIM aircraft?!,Sun Nov 05 02:28:39 +0000 2017,1606438,@493491 We knew you'd love it as much as we do! Thanks for choosing to soar the skies with us.,Sun Nov 05 02:29:22 +0000 2017,False,43.0
AmericanAir_802574,802575,"@SouthwestAir @JetBlue @VirginAmerica @AmericanAir for the ppl who need to evacuate the #napafires, is there a promo code to help them out?",Thu Oct 12 16:06:31 +0000 2017,802574,@311243 Customers are welcome to call our reservations team for assistance with travel from the affected areas. 800-433-7300,Thu Oct 12 16:17:19 +0000 2017,False,648.0
AmericanAir_1859235,1859236,My fiancé @555884 and I REFUSE to fly @AmericanAir ever again they don't even have biscoff cookies,Thu Oct 19 15:18:17 +0000 2017,1859235,"@555883 We do offer Biscoff cookies, Anna. If you're upset, we'd like to help,, but we need more info. Please follow and share the details in DMs.",Thu Oct 19 15:20:04 +0000 2017,False,107.0
AmericanAir_1233040,1233041,Todd Taylor playing for pilots and crew @AmericanAir @52090 @328674 https://t.co/10lidZdWfq,Wed Oct 25 17:42:05 +0000 2017,1233040,@409193 You've got some skills!,Wed Oct 25 17:44:21 +0000 2017,False,136.0
AmericanAir_936732,936733,@AmericanAir Big shout out to Walter on AA flight 103 from SJC to DFW. Incredible customer service!,Fri Oct 13 22:31:02 +0000 2017,936732,@342060 Our #AATeam goes above and beyond. We're so happy he took excellent care of you!,Fri Oct 13 23:12:45 +0000 2017,False,2503.0
AmericanAir_1663693,1663690,@AmericanAir The flight home will be more important to have a club.  And the one in Philly looks to be open.  So should be good.  Thx for the reply.,Mon Nov 06 10:45:25 +0000 2017,1663693,@507099 Happy to hear that!,Mon Nov 06 10:50:29 +0000 2017,False,304.0
AmericanAir_932804,932805,Thank you @AmericanAir and @14486 for always offer the most disrespectful experiences,Sat Oct 21 12:22:19 +0000 2017,932804,@341270 We always want your travel to be great. Let us know if we can help.,Sat Oct 21 12:22:56 +0000 2017,False,37.0
AmericanAir_566447,566448,@AmericanAir On 777 flight from LAX in business/first and my seat was inoperative.  Wouldn't recline. Who should I contact? FA confirmed.,Sun Dec 03 00:59:23 +0000 2017,566447,@252799 We'll send this right away to our maintenance team. Please verify and DM your seat number.,Sun Dec 03 01:00:10 +0000 2017,False,47.0
